tweet,hashtags
تم طرد ايلي فرزلي من احد المطاعم الليلة ، اصبحوا منبوذين و اعتقد ان حسان دياب سينضم للائحتهم قريبا #انا_خط_احمر #لبنان_ينتفض pic.twitter.com/UorbsSThlM,"['#انا_خط_احمر', '#لبنان_ينتفض']"
عطينا فرصة كرمال البلد ، بعدنا محلنا الاحزاب عم تختار الوزراء و رئيس حكومة مكلف خان شعبه بعد ما وعده بكذبة كبيرة . عطينا فرصة مع امل شبه معدوم بس اليوم بلشت المعركة التانية و الثورة مكملة اقسى  و اشرس من قبل و مش رح نتنازل عن مطالبنا و بلدنا للآخر #لبنان_خط_احمر #انا_خط_احمر,"['#لبنان_خط_احمر', '#انا_خط_احمر']"
مطالبنا من المصارف و المصرف المركزي واضحة و بسيطة و فيها كتير وعي و بنعرف كتير منيح وضع البلد بس الخسارة بنحملها كلنا و التضحية علينا كلنا مش بس على الشعب .#مطالبنا_خط_احمر #انا_خط_احمر pic.twitter.com/FWBTKe8Evh,"['#مطالبنا_خط_احمر', '#انا_خط_احمر']"
حبيت حط هالبوست لحدا ما بعرفه بس قرر نحنا شو قابضين و شتم امنا على هالاساس .نحنا بلد عايش على الاشاعات و الافتراء ففضلت حط شو قال و شو رديت يمكن هالمرةبيفهم  بعض الناس انه نحنا لا تعاملنا مع بلدية بيروت  او مع الدولة  و ما وصلنا من Beasts ولا دولار و خلصونا من هالهبل بقا . pic.twitter.com/6WKLihVnED,[]
 pic.twitter.com/CtUS05y9oJ,[]
هيك كنا و حنبقى. https://twitter.com/salmanonline/status/1212119319481606145 …,[]
صورة واحدة بتحكي عن كل شي . pic.twitter.com/ss4R6GSEJT,[]
كل ما يقولوا الثورة ضعفت بنثبتلن انها بعدها بالاول #الثورة_خط_احمر #انا_خط_احمر pic.twitter.com/rsEbkGqlGF,"['#الثورة_خط_احمر', '#انا_خط_احمر']"
نحنا بلشنا بثورة رأس السنة #انا_خط_احمر #لبنان_ينتقض pic.twitter.com/kG8kuzJKjJ,"['#انا_خط_احمر', '#لبنان_ينتقض']"
من اهم إنجازات الثورة وضع سلطة رقابة على كل العقود الجديدة و ضبط الهدر و السرقة  #انا_خط_احمر #لبنان_ينتفض pic.twitter.com/DMNOLgYJbs,"['#انا_خط_احمر', '#لبنان_ينتفض']"
ثورة رأس السنة #انا_خط_احمر #لبنان_ينتفض pic.twitter.com/ShbbrQsgc4,"['#انا_خط_احمر', '#لبنان_ينتفض']"
معركتنا طويلة و مطالبنا واضحة #ثورتنا_خط_احمر #انا_خط_احمر pic.twitter.com/MIpLw49L6Q,"['#ثورتنا_خط_احمر', '#انا_خط_احمر']"
لازم نحرر معظم النقابات الخاضعة للسلطة و الجزء الاكبر من الهيئات الاقتصادية المسيسة ، هي جزء اساسي من الثورة  #القطاع_الخاص_خط_احمر #انا_خط_احمر pic.twitter.com/aGa26pN2ht,"['#القطاع_الخاص_خط_احمر', '#انا_خط_احمر']"
الثورة لازم يكون عندها ذكاء سياسي و تعرف الوقت الصح لتراقب وقت يكون  زعران اهل السلطة عم بحولوا الشوارع لساحات حرب,[]
شوية بسطاء  بيسألوك وين الثورة اليوم و وين كلن يعني كلن ؟ اذا كنتوا مفكرين الثورة وقفت بتكونوا  محدودين و اذا كنتوا مفكرين كلن يعني كلن بتصير بشهرين و ببساطة و بروحوا كلهم مع بعض بتكونوا كتير بسيطين و يللي جاب حسان دياب  هو يللي ما مارس حقه بالتصويت بالاستشارات #الثورة_خط_احمر,['#الثورة_خط_احمر']
ما فهمت التكتيك السياسي لكتلة المستقبل ، لو سموا نواف سلام كانوا احرجوا الكل و اسقطوا حسان دياب بحجة الميثاقية و التمثيل السني ، او كانوا اسقطوا الميثاقية مستقبلا عن رئاستي مجلس النواب و الجمهورية و كانوا امتلكوا الورقة الاهم . ما فهمتن. #انا_خط_احمر #لبنان__ينتفض,"['#انا_خط_احمر', '#لبنان__ينتفض']"
تسمية حسان دياب قد تسقط تحت ضربات ٦٠ يوم من الثورة انتجت بعض القرارات الجريئة من بعض النواب و بات يفتقد الميثاقية و الثقة #الشعب_خط_احمر #لبنان_ينتفض,"['#الشعب_خط_احمر', '#لبنان_ينتفض']"
"الحريري و بري يدعوان للاسراع بتشكيل الحكومة .
تكرموا بكرا رح اجمع لجنة البناية و شوف كيف بنخلص قصة الحكومة هاليومين ، او الجمعة حد اقصى.   #انا_خط_احمر #لبنان_ينتفض","['#انا_خط_احمر', '#لبنان_ينتفض']"
اديه البلد سخيف،و اديه الشعب فاضي ، و اديه قيادة البلد متخلفة، و اديه الجهل ضاربنا ، و اديه ما عنا لا حس مسؤولية، و اديه افقار شعب لاخضاعه اوصلنا ليصير عنا قطعان من الغربان  و ليسجل شخص نكرة رسالة نكرة تهز بلد بكامله .بلد لازم يتطهر من سلطة  بكتيرية  #انا_خط_احمر #لبنان_ينتفض,"['#انا_خط_احمر', '#لبنان_ينتفض']"
حضرة مستشار الرئيس بيار رفول ، خرقت كل الدستور بمقابلة واحدة بس بالمنطق. و انا ضد اعادة تسمية الحريري،بدكن تسموا الحريري  و تفرضوا عليه حكومة و اذا ما قبل بتخللوا البلد بالفراغ ، نحنا بنفهم شوية سياسة ، مش صار لازم  تاخدوا قرار تبطلوا تستهبلوا شعبكن ؟ #انا_خط_احمر #لبنان_ينتفض,"['#انا_خط_احمر', '#لبنان_ينتفض']"
يللي بيسمع مستشار الرئيس بيار رفول بيعرف ليه وصلنا لهون . قال كيف حكومة تكنوقراط بدها تحل ازمة البلد ؟ على اساس الحكومات العبقرية يللي قبل عملت البلد سويسرا ، سعادة المستشار حكومة من حضانة الليسيه بتفهم اكتر من الحكومة يللي كانت قبل  #انا_خط_احمر #لبنان_ينتفض,"['#انا_خط_احمر', '#لبنان_ينتفض']"
او بكرا الاحد بدنا ننزل على كل ساحات لبنان لنقول اكبر لا للذل و لبلد الست و الجارية و لتخوين كل رافض للفساد و حمايته او خلينا عايشين شعب مذلول كرامته مهدوره و حريته مسروقة #حريتنا_خط_احمر #لبنان_ينتفض,"['#حريتنا_خط_احمر', '#لبنان_ينتفض']"
ما بياخد البلد على الانهيار وقت القوى الامنية تعتدي على شعبها و تنحني للاعتداء من بعض زعرانها ، الشعور بالظلم يؤدي للفوض الكاملة و الجديد صار الاعتداء بكل وحشية على معتقلين خلال سوقهم للاعتقال ، صرنا ببلد ديكتاتوري بلا حقوق؟ #حقوقنا_خط_احمر #لبنان_ينتفض pic.twitter.com/R8ObZbOP3m,"['#حقوقنا_خط_احمر', '#لبنان_ينتفض']"
شو صار باليونيفيل يللي كانوا على جسر الرينغ ؟ صاروا avengers فجأة؟#الحضارة_خط_احمر #لبنان_ينتفض,"['#الحضارة_خط_احمر', '#لبنان_ينتفض']"
لم يعد من المقبول استعمال تهمة العمالة الغبية السخيفة على كل من لا يقدم الطاعة العمياء و يخترعون الاتهامات التي تنطلي على بعض الجهلة  فيعيثوا البلد خرابا تحت انظار زعماء يفرحون لاثبات وجهة نظرهم #الحضارة_خط_احمر #لبنان_ينتفض,"['#الحضارة_خط_احمر', '#لبنان_ينتفض']"
فجأة بصير عنا غير شكل قوة امنية من اشاوس و محرري الرينغ و جل الديب لطالبين السترة .بكرا بسكر كم شاب و صبية شارع بسبب اليأس و يترجع البطولات . ما بيزبط اليلد #الحضارة_خط_احمر,['#الحضارة_خط_احمر']
القوى الامنية تضرب نساء و رجال بسبب قطع طريق و تنكفئ امام مجموعة من الزعران عم يعتدوا عليهم لأنهم مدعومين من الاحزاب و يواجهوا كل انواع الاهانات و الشتائم ،لم اعد اثق بالقوى الامنية و لا بالقضاء و احزابنا ميلشيات و لبنان اصبح لبنانين و العيش المشترك كذبة #الحضارة_خط_احمر pic.twitter.com/XlMAZ4v6gr,['#الحضارة_خط_احمر']
معلومة صغيرة لجريدة الاخبار و بعض صغار السوشال ميديا الذين يقومون بالحروب الخبيثة الكترونيا،جمعية beasts لم تدفع دولار واحد لشركة its مقابل تنظيم حفلة رأس السنة بل دفعت مباشرة للموردين و اليلدية لم تدفع دولار لشركة its و الموضوع يتم تداوله نقلا عن جريدة الاخبار  المعروفة الاهداف.,[]
